datetime,bitmex-XRP/BTC-position-in-USD,cash
2019-06-01 05:20:00-04:00,-426.353937075,0.5425385987825926
2019-06-01 05:21:00-04:00,-426.22080286500005,0.5425385987825926
2019-06-01 05:22:00-04:00,-425.90361176,0.5425385987825926
2019-06-01 05:23:00-04:00,-425.4123104,0.5425385987825926
2019-06-01 05:24:00-04:00,-424.8708255,0.5425385987825926
2019-06-01 05:25:00-04:00,-424.954133505,0.5425385987825926
2019-06-01 05:26:00-04:00,-424.97910290000004,0.5425385987825926
2019-06-01 05:27:00-04:00,-424.487111345,0.5425385987825926
2019-06-01 05:28:00-04:00,-424.42934544999997,0.5425385987825926
2019-06-01 05:29:00-04:00,-424.62032877,0.5425385987825926
2019-06-01 05:30:00-04:00,-424.70368572499996,0.5425385987825926
2019-06-01 05:31:00-04:00,-425.5619016,0.5425385987825926
2019-06-01 05:32:00-04:00,-426.19485446999994,0.5425385987825926
2019-06-01 05:33:00-04:00,-426.72097396500004,0.5425385987825926
2019-06-01 05:34:00-04:00,-427.67310531,0.5425385987825926
2019-06-01 05:35:00-04:00,-427.31401789999995,0.5425385987825926
2019-06-01 05:36:00-04:00,-426.86315902999996,0.5425385987825926
2019-06-01 05:37:00-04:00,-426.94657961999997,0.5425385987825926
2019-06-01 05:38:00-04:00,-426.788015885,0.5425385987825926
2019-06-01 05:39:00-04:00,-426.938302175,0.5425385987825926
2019-06-01 05:40:00-04:00,-427.08025228,0.5425385987825926
2019-06-01 05:41:00-04:00,-427.26392246999995,0.5425385987825926
2019-06-01 05:42:00-04:00,-427.68149534,0.5425385987825926
2019-06-01 05:43:00-04:00,-427.63119432,0.5425385987825926
2019-06-01 05:44:00-04:00,-427.80649406000003,0.5425385987825926
2019-06-01 05:45:00-04:00,-427.55606586,0.5425385987825926
2019-06-01 05:46:00-04:00,-427.83184037,0.5425385987825926
2019-06-01 05:47:00-04:00,-429.42863832,0.5425385987825926
2019-06-01 05:48:00-04:00,426.87175776000004,0.5427715677425926
2019-06-01 05:49:00-04:00,427.42111356,0.5427715677425926
2019-06-01 05:50:00-04:00,427.62112344,0.5427715677425926
2019-06-01 05:51:00-04:00,428.17094628,0.5427715677425926
2019-06-01 05:52:00-04:00,428.63791817,0.5427715677425926
2019-06-01 05:53:00-04:00,428.4545174,0.5427715677425926
2019-06-01 05:54:00-04:00,428.112687905,0.5427715677425926
2019-06-01 05:55:00-04:00,428.0211432,0.5427715677425926
2019-06-01 05:56:00-04:00,427.96285077,0.5427715677425926
2019-06-01 05:57:00-04:00,427.87955710499995,0.5427715677425926
2019-06-01 05:58:00-04:00,428.779650215,0.5427715677425926
2019-06-01 05:59:00-04:00,429.03801577,0.5427715677425926
2019-06-01 06:00:00-04:00,429.73891632000004,0.5427715677425926
2019-06-01 06:01:00-04:00,427.86197499499997,0.5427715677425926
2019-06-01 06:02:00-04:00,427.927224375,0.5427715677425926
2019-06-01 06:03:00-04:00,427.43622425,0.5427715677425926
2019-06-01 06:04:00-04:00,427.211913695,0.5427715677425926
2019-06-01 06:05:00-04:00,427.42076328,0.5427715677425926
2019-06-01 06:06:00-04:00,428.0876964,0.5427715677425926
2019-06-01 06:07:00-04:00,428.46277817,0.5427715677425926
2019-06-01 06:08:00-04:00,428.129472155,0.5427715677425926
2019-06-01 06:09:00-04:00,428.21281447,0.5427715677425926
2019-06-01 06:10:00-04:00,427.945935165,0.5427715677425926
2019-06-01 06:11:00-04:00,427.72118675999997,0.5427715677425926
2019-06-01 06:12:00-04:00,427.962787525,0.5427715677425926
2019-06-01 06:13:00-04:00,427.8544683,0.5427715677425926
2019-06-01 06:14:00-04:00,427.87101902999996,0.5427715677425926
2019-06-01 06:15:00-04:00,427.895991075,0.5427715677425926
2019-06-01 06:16:00-04:00,427.17066335999993,0.5427715677425926
2019-06-01 06:17:00-04:00,426.85441890000004,0.5427715677425926
2019-06-01 06:18:00-04:00,426.82854196500006,0.5427715677425926
2019-06-01 06:19:00-04:00,426.910721545,0.5427715677425926
2019-06-01 06:20:00-04:00,427.05267738000003,0.5427715677425926
2019-06-01 06:21:00-04:00,427.21952741999996,0.5427715677425926
2019-06-01 06:22:00-04:00,427.34409574499995,0.5427715677425926
2019-06-01 06:23:00-04:00,427.36145406500003,0.5427715677425926
2019-06-01 06:24:00-04:00,427.578160625,0.5427715677425926
2019-06-01 06:25:00-04:00,427.578160625,0.5427715677425926
2019-06-01 06:26:00-04:00,427.54458725999996,0.5427715677425926
2019-06-01 06:27:00-04:00,427.5695155199999,0.5427715677425926
2019-06-01 06:28:00-04:00,427.5695155199999,0.5427715677425926
2019-06-01 06:29:00-04:00,427.36145406500003,0.5427715677425926
2019-06-01 06:30:00-04:00,427.23764468,0.5427715677425926
2019-06-01 06:31:00-04:00,427.13835002999997,0.5427715677425926
2019-06-01 06:32:00-04:00,427.20505891000005,0.5427715677425926
2019-06-01 06:33:00-04:00,426.73904056000003,0.5427715677425926
2019-06-01 06:34:00-04:00,426.77239499999996,0.5427715677425926
2019-06-01 06:35:00-04:00,426.115294045,0.5427715677425926
2019-06-01 06:36:00-04:00,426.18190076,0.5427715677425926
2019-06-01 06:37:00-04:00,426.87222479999997,0.5427715677425926
2019-06-01 06:38:00-04:00,426.5228205,0.5427715677425926
