datetime,bitmex-XRP/BTC-position-in-USD,bitmex-EOS/BTC-position-in-USD,bitmex-ADA/BTC-position-in-USD,cash
2019-05-01 05:39:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 05:40:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 05:41:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 05:42:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 05:43:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 05:44:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 05:45:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 05:46:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 05:47:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 05:48:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 05:49:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 05:50:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 05:51:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 05:52:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 05:53:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 05:54:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 05:55:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 05:56:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 05:57:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 05:58:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 05:59:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 06:00:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 06:01:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 06:02:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 06:03:00-04:00,0.0,0.0,0.0,0.9542692742706458
2019-05-01 06:04:00-04:00,0.0,0.0,0.0,0.9542692742706458
